specId,setName,collectibleYear,collectibleSubject,auctionItemId,auctionHouse,imageUrl,listingType,dateOfSale,grade,salePrice,certNumber
3483089,Topps,2020,Edwin Rios,-4417989907312289783,eBay,https://d1w8cc2yygc27j.cloudfront.net/-4417989907312289783/-3628582698554438496.jpg,Auction,2021-05-09T01:35:37,8,16.5,49870611
3484959,Topps,2020,Edwin Rios,-2964458709802749972,eBay,https://d1w8cc2yygc27j.cloudfront.net/-2964458709802749972/4535697409334383579.jpg,Auction,2021-11-23T13:21:17,10,26.99,51661487
3390837,Topps,2020,Edwin Rios,6672194814808566489,eBay,https://d1w8cc2yygc27j.cloudfront.net/6672194814808566489/1829340128299034065.jpg,Auction,2025-02-10T04:29:01,9,0.99,59949658
3390837,Topps,2020,Edwin Rios,6835093878733581418,eBay,https://d1w8cc2yygc27j.cloudfront.net/6835093878733581418/3174087857508767093.jpg,Auction,2024-12-07T18:29:09,10,2.25,58427816
3390837,Topps,2020,Edwin Rios,-5544174231392871312,eBay,https://d1w8cc2yygc27j.cloudfront.net/-5544174231392871312/-5350615547290709848.jpg,Auction,2024-12-05T03:10:36,10,0.99,58427815
3390837,Topps,2020,Edwin Rios,-1494123972015633586,eBay,https://d1w8cc2yygc27j.cloudfront.net/-1494123972015633586/419230060742654442.jpg,Auction,2024-11-27T03:23:34,10,2.47,58427816
3390837,Topps,2020,Edwin Rios,-7532428408801822365,eBay,https://d1w8cc2yygc27j.cloudfront.net/-7532428408801822365/5966355443242110361.jpg,Auction,2024-11-07T03:40:01,10,3.1,51674572
3390837,Topps,2020,Edwin Rios,1117428662252328953,eBay,https://d1w8cc2yygc27j.cloudfront.net/1117428662252328953/2676925826082444483.jpg,Auction,2024-10-23T01:31:00,10,1,50546523
3390837,Topps,2020,Edwin Rios,-5190837412773775657,eBay,https://d1w8cc2yygc27j.cloudfront.net/-5190837412773775657/4314605964769145365.jpg,Auction,2024-10-23T01:30:00,10,3.25,50546524
3390837,Topps,2020,Edwin Rios,-1182259274260470663,eBay,https://d1w8cc2yygc27j.cloudfront.net/-1182259274260470663/-3710487252369647384.jpg,Auction,2024-10-23T01:29:00,10,3,50546525
3390837,Topps,2020,Edwin Rios,-1758660536309431985,eBay,https://d1w8cc2yygc27j.cloudfront.net/-1758660536309431985/-4971935560410747741.jpg,Auction,2023-04-05T02:35:01,10,5.13,60797482
3390837,Topps,2020,Edwin Rios,4058036505024523865,eBay,https://d1w8cc2yygc27j.cloudfront.net/4058036505024523865/7832055416082663368.jpg,Auction,2023-04-05T02:35:01,10,9.38,60797483
3390837,Topps,2020,Edwin Rios,5759716331731083365,eBay,https://d1w8cc2yygc27j.cloudfront.net/5759716331731083365/-8067033404140294676.jpg,Auction,2022-01-30T23:23:58,10,16,52169882
3390837,Topps,2020,Edwin Rios,-7934084947008880824,eBay,https://d1w8cc2yygc27j.cloudfront.net/-7934084947008880824/414985551314314368.jpg,Auction,2022-01-30T23:23:58,10,16,52169880
3390837,Topps,2020,Edwin Rios,-6587079058962135920,eBay,https://d1w8cc2yygc27j.cloudfront.net/-6587079058962135920/-6123975086023494734.jpg,Auction,2022-01-29T00:17:40,10,7.5,51661488
3390837,Topps,2020,Edwin Rios,-2524404655982398674,eBay,https://d1w8cc2yygc27j.cloudfront.net/-2524404655982398674/1125834085090039889.jpg,Auction,2022-01-29T00:17:40,9,3.25,51661490
3390837,Topps,2020,Edwin Rios,-5673325398949108162,eBay,https://d1w8cc2yygc27j.cloudfront.net/-5673325398949108162/-1532704861266709729.jpg,Auction,2022-01-21T03:53:47,10,22.5,51661489
3390837,Topps,2020,Edwin Rios,-7322664631236388542,eBay,https://d1w8cc2yygc27j.cloudfront.net/-7322664631236388542/8190182095644577772.jpg,Auction,2021-12-10T17:02:32,10,9.99,51661492
3390837,Topps,2020,Edwin Rios,-7315970553933018748,eBay,https://d1w8cc2yygc27j.cloudfront.net/-7315970553933018748/6729006289433406978.jpg,Auction,2021-11-22T04:10:48,10,2.26,51661492
3390837,Topps,2020,Edwin Rios,-7285931493963477864,eBay,https://d1w8cc2yygc27j.cloudfront.net/-7285931493963477864/6729006289433406978.jpg,Auction,2021-11-14T21:36:03,10,7.76,51661492
3390837,Topps,2020,Edwin Rios,-6011843134707195296,eBay,https://d1w8cc2yygc27j.cloudfront.net/-6011843134707195296/3160749987245244205.jpg,Auction,2021-06-10T03:22:45,10,15.5,49941519
3405590,Topps,2020,Frank Robinson,-5751172980650986691,eBay,https://d1w8cc2yygc27j.cloudfront.net/-5751172980650986691/-7656065770317696564.jpg,Auction,2022-10-11T22:16:18,10,20.51,60534930
3405592,Topps,2020,Rhys Hoskins,-6150420051240468509,eBay,https://d1w8cc2yygc27j.cloudfront.net/-6150420051240468509/1382693513394629869.jpg,Auction,2021-10-31T23:16:37,10,17.49,53203228
3405829,Topps,2020,Rhys Hoskins,4577649020518806596,eBay,https://d1w8cc2yygc27j.cloudfront.net/4577649020518806596/5199258622124097295.jpg,Auction,2021-12-27T03:00:54,10,26.77,53104145
3390849,Topps,2020,Jon Berti,-102845144226158964,eBay,https://d1w8cc2yygc27j.cloudfront.net/-102845144226158964/-8555395885147326900.jpg,Auction,2024-08-22T00:18:51,10,3.99,53986492
3390849,Topps,2020,Jon Berti,8824411983757227328,eBay,https://d1w8cc2yygc27j.cloudfront.net/8824411983757227328/-7040394393698702541.jpg,Auction,2022-01-29T00:17:41,9,2.5,51663635
3390849,Topps,2020,Jon Berti,1834606573904450506,eBay,https://d1w8cc2yygc27j.cloudfront.net/1834606573904450506/8494413357866193784.jpg,Auction,2021-12-10T16:56:39,10,9.99,51663626
3390849,Topps,2020,Jon Berti,-4718440781907416027,eBay,https://d1w8cc2yygc27j.cloudfront.net/-4718440781907416027/-405406149190781775.jpg,Auction,2021-11-23T13:21:17,10,12.5,51663625
3390849,Topps,2020,Jon Berti,2499252969710999288,eBay,https://d1w8cc2yygc27j.cloudfront.net/2499252969710999288/-2508579054333643627.jpg,Auction,2021-11-22T04:10:48,10,3.25,51663626
3480651,Topps,2020,Jon Berti,8832865037075231867,eBay,https://d1w8cc2yygc27j.cloudfront.net/8832865037075231867/-6781820970650283400.jpg,Auction,2024-08-05T03:00:01,10,7.99,54997134
3480651,Topps,2020,Jon Berti,-5230827755570398548,eBay,https://d1w8cc2yygc27j.cloudfront.net/-5230827755570398548/8186587476736316543.jpg,Auction,2021-10-04T02:29:44,10,6.5,49462824
3484973,Topps,2020,Danny Santana,1157485745911279911,eBay,https://d1w8cc2yygc27j.cloudfront.net/1157485745911279911/4899197284875545203.jpg,Auction,2024-06-07T19:33:31,9,5,82189120
3484973,Topps,2020,Danny Santana,-3835118895447722814,eBay,https://d1w8cc2yygc27j.cloudfront.net/-3835118895447722814/749844811208313564.jpg,Auction,2024-05-24T00:17:01,9,3.25,82189120
3390852,Topps,2020,Francisco Lindor/Gleyber Torres,379587844586830102,eBay,https://d1w8cc2yygc27j.cloudfront.net/379587844586830102/6866593669207662466.jpg,Auction,2024-05-21T00:00:01,9,5.01,82189101
3390855,Topps,2020,Sheldon Neuse,-3581769371303672983,eBay,https://d1w8cc2yygc27j.cloudfront.net/-3581769371303672983/-8068080797156355989.jpg,Auction,2021-07-25T00:23:11,9,3.25,50882330
3390855,Topps,2020,Sheldon Neuse,5735361740245978022,eBay,https://d1w8cc2yygc27j.cloudfront.net/5735361740245978022/-5078190934907739611.jpg,Auction,2021-07-25T00:19:18,9,3.46,50882331
3390855,Topps,2020,Sheldon Neuse,7237324455511657852,eBay,https://d1w8cc2yygc27j.cloudfront.net/7237324455511657852/2179836544348529062.jpg,Auction,2021-05-29T03:30:01,10,10.5,48664014
3484201,Topps,2020,Sheldon Neuse,-3225666458863206102,eBay,https://d1w8cc2yygc27j.cloudfront.net/-3225666458863206102/2514629232650345684.jpg,Auction,2021-09-27T01:00:16,9,3.25,51576852
4126778,Bowman Draft Class of 2020 Autographs,2020,Austin Hendrick,-6855641727572071280,eBay,https://d1w8cc2yygc27j.cloudfront.net/-6855641727572071280/6514824440707015556.jpg,Auction,2023-06-27T02:25:01,10,41,67835715
4126611,Bowman Draft Class of 2020 Autographs,2020,Austin Hendrick,114651524148036203,eBay,https://d1w8cc2yygc27j.cloudfront.net/114651524148036203/-3048091628351111232.jpg,Auction,2021-09-01T21:28:57,10,199.99,57426985
4126612,Bowman Draft Class of 2020 Autographs,2020,Asa Lacy,-3485113964392455552,eBay,https://d1w8cc2yygc27j.cloudfront.net/-3485113964392455552/-5282527080884515317.jpg,Auction,2024-10-01T02:07:01,10,3.7,67026774
4126612,Bowman Draft Class of 2020 Autographs,2020,Asa Lacy,-4717887989742526008,eBay,https://d1w8cc2yygc27j.cloudfront.net/-4717887989742526008/-1405386805824090186.jpg,Auction,2024-06-05T01:38:00,10,16.5,58151651
4126612,Bowman Draft Class of 2020 Autographs,2020,Asa Lacy,5405136246788534812,eBay,https://d1w8cc2yygc27j.cloudfront.net/5405136246788534812/6554660480551806289.jpg,Auction,2023-07-07T03:50:41,9,10.5,67026773
4126780,Bowman Draft Class of 2020 Autographs,2020,Alika Williams,-832664721512570149,eBay,https://d1w8cc2yygc27j.cloudfront.net/-832664721512570149/6032828863560350806.jpg,Auction,2022-10-11T01:49:58,9,9.5,55463164
4126615,Bowman Draft Class of 2020 Autographs,2020,Bryce Jarvis,4454804190586158087,eBay,https://d1w8cc2yygc27j.cloudfront.net/4454804190586158087/1126432061952243470.jpg,Auction,2023-04-30T05:37:08,10,15.53,57566725
4126615,Bowman Draft Class of 2020 Autographs,2020,Bryce Jarvis,1955346548770803853,eBay,https://d1w8cc2yygc27j.cloudfront.net/1955346548770803853/1200500046674759213.jpg,Auction,2023-03-19T23:38:57,9,6.91,60300704
4126615,Bowman Draft Class of 2020 Autographs,2020,Bryce Jarvis,-7561297419302911640,eBay,https://d1w8cc2yygc27j.cloudfront.net/-7561297419302911640/1126432061952243470.jpg,Auction,2023-03-07T02:00:06,10,2.49,57566725
4126615,Bowman Draft Class of 2020 Autographs,2020,Bryce Jarvis,-3765041888489284613,eBay,https://d1w8cc2yygc27j.cloudfront.net/-3765041888489284613/1126432061952243470.jpg,Auction,2023-02-13T05:19:49,10,10.52,57566725
4126615,Bowman Draft Class of 2020 Autographs,2020,Bryce Jarvis,8195482543921475753,eBay,https://d1w8cc2yygc27j.cloudfront.net/8195482543921475753/1126432061952243470.jpg,Auction,2023-01-26T03:00:01,10,13.5,57566725
4126615,Bowman Draft Class of 2020 Autographs,2020,Bryce Jarvis,-3801844556648457113,eBay,https://d1w8cc2yygc27j.cloudfront.net/-3801844556648457113/1274837132628523790.jpg,Auction,2022-09-16T04:07:20,10,9.5,57566725
4126782,Bowman Draft Class of 2020 Autographs,2020,Bryce Jarvis,-8171952594615248875,eBay,https://d1w8cc2yygc27j.cloudfront.net/-8171952594615248875/-7379793505347363506.jpg,Auction,2024-08-02T03:00:01,10,14.5,77397071
4126782,Bowman Draft Class of 2020 Autographs,2020,Bryce Jarvis,-7199786000881390560,eBay,https://d1w8cc2yygc27j.cloudfront.net/-7199786000881390560/-361344999245696011.jpg,Auction,2024-02-03T04:28:19,10,13.5,56436781
4126617,Bowman Draft Class of 2020 Autographs,2020,Carmen Mlodzinski,5041342262955699481,eBay,https://d1w8cc2yygc27j.cloudfront.net/5041342262955699481/6529520182275520274.jpg,Auction,2025-02-22T02:56:39,9,4.25,58243787
4127010,Bowman Draft Class of 2020 Autographs,2020,Carson Tucker,5199766621984688801,eBay,https://d1w8cc2yygc27j.cloudfront.net/5199766621984688801/4056428974940808933.jpg,Auction,2024-04-21T03:06:00,10,142,83369054
4126787,Bowman Draft Class of 2020 Autographs,2020,Dillon Dingler,3141189460133717228,eBay,https://d1w8cc2yygc27j.cloudfront.net/3141189460133717228/-4976473199446453033.jpg,Auction,2024-08-08T01:05:24,9,20.5,65820436
4126789,Bowman Draft Class of 2020 Autographs,2020,Drew Romo,-4429965029466738358,eBay,https://d1w8cc2yygc27j.cloudfront.net/-4429965029466738358/2267069155557722635.jpg,Auction,2021-09-29T01:03:28,9,34.01,53230543
4126624,Bowman Draft Class of 2020 Autographs,2020,Ed Howard,4075421604042746430,eBay,https://d1w8cc2yygc27j.cloudfront.net/4075421604042746430/-1097776797964438846.jpg,Auction,2024-10-01T02:08:01,10,1.25,67026770
4126624,Bowman Draft Class of 2020 Autographs,2020,Ed Howard,-4130714836886425537,eBay,https://d1w8cc2yygc27j.cloudfront.net/-4130714836886425537/3989583835064440653.jpg,Auction,2024-03-25T01:49:00,10,5.5,57446073
4126624,Bowman Draft Class of 2020 Autographs,2020,Ed Howard,-8889731229731564562,eBay,https://d1w8cc2yygc27j.cloudfront.net/-8889731229731564562/-5230419650976005412.jpg,Auction,2023-07-07T03:50:08,9,15.5,67026771
4126624,Bowman Draft Class of 2020 Autographs,2020,Ed Howard,-4282399624794884438,eBay,https://d1w8cc2yygc27j.cloudfront.net/-4282399624794884438/3859168734517051798.jpg,Auction,2021-07-21T04:14:31,10,95,57446073
4126790,Bowman Draft Class of 2020 Autographs,2020,Ed Howard,5623393322271437417,eBay,https://d1w8cc2yygc27j.cloudfront.net/5623393322271437417/-7085518759416724917.jpg,Auction,2023-09-25T02:45:01,9,6.51,61250225
